index,topic,level_1,level_2,.hpp,struct,msg_type,topic_num
10774,TBD,em_msgs,msg,reference_line,ReferenceLine,em_msgs/msg/ReferenceLine,0
10775,TBD,em_msgs,msg,ref_line_seg_lane_slope,RefLineSegLaneSlope,em_msgs/msg/RefLineSegLaneSlope,0
10776,TBD,em_msgs,msg,em_vslam_slots,EmVslamSlots,em_msgs/msg/EmVslamSlots,0
10777,TBD,em_msgs,msg,em_dbg_otl_lane_model_data,EmDbgOtlLaneModelData,em_msgs/msg/EmDbgOtlLaneModelData,0
10778,TBD,em_msgs,msg,ref_reset_element_info,RefResetElementInfo,em_msgs/msg/RefResetElementInfo,0
10779,TBD,em_msgs,msg,scenario_classification_data,ScenarioClassificationData,em_msgs/msg/ScenarioClassificationData,0
10780,TBD,em_msgs,msg,em_vslam_info,EmVslamInfo,em_msgs/msg/EmVslamInfo,0
10781,TBD,em_msgs,msg,point_property,PointProperty,em_msgs/msg/PointProperty,0
10782,TBD,em_msgs,msg,lane_association,LaneAssociation,em_msgs/msg/LaneAssociation,0
10783,TBD,em_msgs,msg,lmf_dbg_element,LmfDbgElement,em_msgs/msg/LmfDbgElement,0
10784,TBD,em_msgs,msg,em_dbg_lv_dbg,EmDbgLVDbg,em_msgs/msg/EmDbgLVDbg,0
10785,TBD,em_msgs,msg,em_slots_fusion,EmSlotsFusion,em_msgs/msg/EmSlotsFusion,1
10786,TBD,em_msgs,msg,em_warning_sign,EmWarningSign,em_msgs/msg/EmWarningSign,0
10787,TBD,em_msgs,msg,em_reference_line4_dl_pred,EmReferenceLine4DLPred,em_msgs/msg/EmReferenceLine4DLPred,0
10788,TBD,em_msgs,msg,map_geo_fence,MapGeoFence,em_msgs/msg/MapGeoFence,0
10789,TBD,em_msgs,msg,em_slam_mapping_start_info,EmSlamMappingStartInfo,em_msgs/msg/EmSlamMappingStartInfo,0
10790,TBD,em_msgs,msg,em_slam_mapping_road_facility,EmSlamMappingRoadFacility,em_msgs/msg/EmSlamMappingRoadFacility,0
10791,TBD,em_msgs,msg,em_dbg_preprocess_data,EmDbgPreprocessData,em_msgs/msg/EmDbgPreprocessData,0
10792,TBD,em_msgs,msg,cipv_id_info,CipvIdInfo,em_msgs/msg/CipvIdInfo,0
10793,TBD,em_msgs,msg,em_dbg_otl_data,EmDbgOtlData,em_msgs/msg/EmDbgOtlData,0
10794,TBD,em_msgs,msg,ref_line_seg_lane_arrow_type,RefLineSegLaneArrowType,em_msgs/msg/RefLineSegLaneArrowType,0
10795,TBD,em_msgs,msg,lane_element,LaneElement,em_msgs/msg/LaneElement,0
10796,TBD,em_msgs,msg,em_cone,EmCone,em_msgs/msg/EmCone,0
10797,TBD,em_msgs,msg,em_slam_mapping_icm_data,EmSlamMappingIcmData,em_msgs/msg/EmSlamMappingIcmData,1
10798,TBD,parking_decision_msgs,msg,collision_info,CollisionInfo,parking_decision_msgs/msg/CollisionInfo,0
10799,TBD,parking_decision_msgs,msg,f_point,FPoint,parking_decision_msgs/msg/FPoint,0
10800,TBD,parking_decision_msgs,msg,plan_request,PlanRequest,parking_decision_msgs/msg/PlanRequest,1
10801,TBD,parking_decision_msgs,msg,rout_slots,RoutSlots,parking_decision_msgs/msg/RoutSlots,1
10802,TBD,parking_decision_msgs,msg,rout_slot,RoutSlot,parking_decision_msgs/msg/RoutSlot,0
10803,TBD,parking_decision_msgs,msg,parking_process,ParkingProcess,parking_decision_msgs/msg/ParkingProcess,1
10804,TBD,parking_decision_msgs,msg,parking_process_dbg_data,ParkingProcessDbgData,parking_decision_msgs/msg/ParkingProcessDbgData,1
10805,TBD,parking_decision_msgs,msg,peb_dbg_data,PebDbgData,parking_decision_msgs/msg/PebDbgData,0
10806,TBD,parking_control_msgs,msg,parking_vlc_core_preprocess_dbg,ParkingVlcCorePreprocessDbg,parking_control_msgs/msg/ParkingVlcCorePreprocessDbg,0
10807,TBD,parking_control_msgs,msg,behaviour_control_output_data_dbg,BehaviourControlOutputDataDbg,parking_control_msgs/msg/BehaviourControlOutputDataDbg,0
10808,TBD,parking_control_msgs,msg,apa_state_ctrl_output_data_dbg,ApaStateCtrlOutputDataDbg,parking_control_msgs/msg/ApaStateCtrlOutputDataDbg,0
10809,TBD,parking_control_msgs,msg,parking_vlc_ec_dc_enable_dbg,ParkingVlcEcDcEnableDbg,parking_control_msgs/msg/ParkingVlcEcDcEnableDbg,0
10810,TBD,parking_control_msgs,msg,parking_vlc_stat_prop_dead_zone_ax_dbg,ParkingVlcStatPropDeadZoneAxDbg,parking_control_msgs/msg/ParkingVlcStatPropDeadZoneAxDbg,0
10811,TBD,parking_control_msgs,msg,parking_lon_ctrl_dbg_data,ParkingLonCtrlDbgData,parking_control_msgs/msg/ParkingLonCtrlDbgData,0
10812,TBD,parking_control_msgs,msg,lon_planning_out,LonPlanningOut,parking_control_msgs/msg/LonPlanningOut,2
10813,TBD,parking_control_msgs,msg,parking_vlc_fx_tar_limit_debug_data,ParkingVLCFxTarLimitDebugData,parking_control_msgs/msg/ParkingVLCFxTarLimitDebugData,0
10814,TBD,parking_control_msgs,msg,parking_lat_ctrl_dbg,ParkingLatCtrlDbg,parking_control_msgs/msg/ParkingLatCtrlDbg,0
10815,TBD,parking_control_msgs,msg,lon_speed_ouput_data_dbg,LonSpeedOuputDataDbg,parking_control_msgs/msg/LonSpeedOuputDataDbg,0
10816,TBD,parking_control_msgs,msg,parking_vlc_ax_ctrl_cover_dbg,ParkingVlcAxCtrlCoverDbg,parking_control_msgs/msg/ParkingVlcAxCtrlCoverDbg,0
10817,TBD,parking_control_msgs,msg,cld_lon_switch_arb_output_data_dbg,CLDLonSwitchArbOutputDataDbg,parking_control_msgs/msg/CLDLonSwitchArbOutputDataDbg,0
10818,TBD,parking_control_msgs,msg,cldtrc_long_output_data_dbg,CLDTRCLongOutputDataDbg,parking_control_msgs/msg/CLDTRCLongOutputDataDbg,0
10819,TBD,parking_control_msgs,msg,parking_f_point,ParkingFPoint,parking_control_msgs/msg/ParkingFPoint,0
10820,TBD,parking_control_msgs,msg,parking_vlc_output,ParkingVlcOutput,parking_control_msgs/msg/ParkingVlcOutput,0
10821,TBD,parking_control_msgs,msg,trp_target_values_output_data_dbg,TrpTargetValuesOutputDataDbg,parking_control_msgs/msg/TrpTargetValuesOutputDataDbg,0
10822,TBD,parking_control_msgs,msg,avp_speed_plan_collision_info,AvpSpeedPlanCollisionInfo,parking_control_msgs/msg/AvpSpeedPlanCollisionInfo,0
10823,TBD,parking_control_msgs,msg,parking_lat_ctrl_output,ParkingLatCtrlOutput,parking_control_msgs/msg/ParkingLatCtrlOutput,0
10824,TBD,parking_control_msgs,msg,parking_lon_plan_dbg_data,ParkingLonPlanDbgData,parking_control_msgs/msg/ParkingLonPlanDbgData,2
10825,TBD,parking_control_msgs,msg,parking_ctrl_debug,ParkingCtrlDebug,parking_control_msgs/msg/ParkingCtrlDebug,1
10826,TBD,parking_control_msgs,msg,parking_common_info_dbg,ParkingCommonInfoDbg,parking_control_msgs/msg/ParkingCommonInfoDbg,0
10827,TBD,parking_control_msgs,msg,parking_actuator_ctrl,ParkingActuatorCtrl,parking_control_msgs/msg/ParkingActuatorCtrl,0
10828,TBD,parking_control_msgs,msg,parking_vlc_actuator_choice_dbg,ParkingVlcActuatorChoiceDbg,parking_control_msgs/msg/ParkingVlcActuatorChoiceDbg,0
10829,TBD,parking_control_msgs,msg,parking_lon_ctrl_output,ParkingLonCtrlOutput,parking_control_msgs/msg/ParkingLonCtrlOutput,0
10830,TBD,parking_control_msgs,msg,parking_ctrl_output,ParkingCtrlOutput,parking_control_msgs/msg/ParkingCtrlOutput,1
10831,TBD,parking_control_msgs,msg,parking_ego_motion,ParkingEgoMotion,parking_control_msgs/msg/ParkingEgoMotion,0
10832,TBD,parking_control_msgs,msg,parking_gear_shift_ctrl_dbg,ParkingGearShiftCtrlDbg,parking_control_msgs/msg/ParkingGearShiftCtrlDbg,0
10833,TBD,parking_control_msgs,msg,lon_distance_ouput_data_dbg,LonDistanceOuputDataDbg,parking_control_msgs/msg/LonDistanceOuputDataDbg,0
10834,TBD,parking_control_msgs,msg,apa_pre_output_data_dbg,ApaPreOutputDataDbg,parking_control_msgs/msg/ApaPreOutputDataDbg,0
10835,TBD,parking_control_msgs,msg,parking_vlc_drive_off_ctrl_dbg,ParkingVlcDriveOffCtrlDbg,parking_control_msgs/msg/ParkingVlcDriveOffCtrlDbg,0
10836,TBD,parking_control_msgs,msg,parking_vlc_body_ctrl,ParkingVlcBodyCtrl,parking_control_msgs/msg/ParkingVlcBodyCtrl,0
10837,TBD,parking_control_msgs,msg,parking_gear_shift_ctrl,ParkingGearShiftCtrl,parking_control_msgs/msg/ParkingGearShiftCtrl,0
10838,TBD,parking_control_msgs,msg,parking_vlc_output_dbg,ParkingVlcOutputDbg,parking_control_msgs/msg/ParkingVlcOutputDbg,0
10839,TBD,parking_control_msgs,msg,lon_trp_pre_output_data_dbg,LonTrpPreOutputDataDbg,parking_control_msgs/msg/LonTrpPreOutputDataDbg,0
10840,TBD,parking_control_msgs,msg,parking_vlc_input_dbg,ParkingVlcInputDbg,parking_control_msgs/msg/ParkingVlcInputDbg,0
10841,TBD,parking_control_msgs,msg,parking_vlc_preprocess_sm_dbg,ParkingVlcPreprocessSmDbg,parking_control_msgs/msg/ParkingVlcPreprocessSmDbg,0
10842,TBD,parking_control_msgs,msg,parking_vlc_ax_tar_cover_dbg,ParkingVlcAxTarCoverDbg,parking_control_msgs/msg/ParkingVlcAxTarCoverDbg,0
10843,TBD,mapping_input_msgs,msg,mapping_input,MappingInput,mapping_input_msgs/msg/MappingInput,0
10844,TBD,mapping_input_msgs,msg,mapping_input_nav_link_list,MappingInputNavLinkList,mapping_input_msgs/msg/MappingInputNavLinkList,0
10845,TBD,mapping_input_msgs,msg,mapping_input_vehicle,MappingInputVehicle,mapping_input_msgs/msg/MappingInputVehicle,0
10846,TBD,mapping_input_msgs,msg,mapping_input_imu,MappingInputImu,mapping_input_msgs/msg/MappingInputImu,0
10847,TBD,mapping_input_msgs,msg,mapping_input_gnss,MappingInputGnss,mapping_input_msgs/msg/MappingInputGnss,0
10848,TBD,mapping_input_msgs,msg,mapping_input_link_info,MappingInputLinkInfo,mapping_input_msgs/msg/MappingInputLinkInfo,0
10849,TBD,mapping_input_msgs,msg,mapping_input_ins,MappingInputIns,mapping_input_msgs/msg/MappingInputIns,0
10850,TBD,mapping_input_msgs,msg,mapping_input_nav_info,MappingInputNavInfo,mapping_input_msgs/msg/MappingInputNavInfo,0
10851,TBD,ota_service_msgs,msg,sota_config_data,SotaConfigData,ota_service_msgs/msg/SotaConfigData,1
10852,TBD,ota_service_msgs,msg,ota_response,OTAResponse,ota_service_msgs/msg/OTAResponse,0
10853,TBD,ota_service_msgs,msg,ota_req_load,OTAReqLoad,ota_service_msgs/msg/OTAReqLoad,0
10854,TBD,ota_service_msgs,msg,ota_control,OTAControl,ota_service_msgs/msg/OTAControl,0
10855,TBD,ota_service_msgs,msg,fota_rw_data,FotaRWData,ota_service_msgs/msg/FotaRWData,0
10856,TBD,ota_service_msgs,msg,sota_rw_data,SotaRWData,ota_service_msgs/msg/SotaRWData,0
10859,TBD,fusion_1v1r_msgs,msg,aeb_dbg_corridor_info,AEBDbgCorridorInfo,fusion_1v1r_msgs/msg/AEBDbgCorridorInfo,0
10860,TBD,fusion_1v1r_msgs,msg,aeb_dbg_road_info,AEBDbgRoadInfo,fusion_1v1r_msgs/msg/AEBDbgRoadInfo,0
10861,TBD,fusion_1v1r_msgs,msg,aeb_dbg_line_info,AEBDbgLineInfo,fusion_1v1r_msgs/msg/AEBDbgLineInfo,0
10862,TBD,fusion_1v1r_msgs,msg,aeb_dbg_pose_info,AEBDbgPoseInfo,fusion_1v1r_msgs/msg/AEBDbgPoseInfo,0
10863,TBD,fusion_1v1r_msgs,msg,aeb_dbg_fusion_obj_info,AEBDbgFusionObjInfo,fusion_1v1r_msgs/msg/AEBDbgFusionObjInfo,0
10864,TBD,fusion_1v1r_msgs,msg,aeb_dbg_obj_info,AEBDbgObjInfo,fusion_1v1r_msgs/msg/AEBDbgObjInfo,0
10865,TBD,fusion_1v1r_msgs,msg,aeb_fusion_dbg,AEBFusionDbg,fusion_1v1r_msgs/msg/AEBFusionDbg,1
10866,TBD,fusion_1v1r_msgs,msg,aeb_dbg_obj2d_rect,AEBDbgObj2dRect,fusion_1v1r_msgs/msg/AEBDbgObj2dRect,0
10867,TBD,fusion_1v1r_msgs,msg,aeb_dbg2_d_info,AEBDbg2DInfo,fusion_1v1r_msgs/msg/AEBDbg2DInfo,0
10868,TBD,fusion_1v1r_msgs,msg,aeb_dbg_odom_info,AEBDbgOdomInfo,fusion_1v1r_msgs/msg/AEBDbgOdomInfo,0
10869,TBD,fusion_1v1r_msgs,msg,aeb_dbg_estimation_info,AEBDbgEstimationInfo,fusion_1v1r_msgs/msg/AEBDbgEstimationInfo,0
10870,TBD,fusion_1v1r_msgs,msg,aeb_dbg_measure_info,AEBDbgMeasureInfo,fusion_1v1r_msgs/msg/AEBDbgMeasureInfo,0
10871,TBD,navi_msgs,msg,sd_warn_board_sign,SDWarnBoardSign,navi_msgs/msg/SDWarnBoardSign,0
10872,TBD,navi_msgs,msg,road_type_es37,RoadTypeES37,navi_msgs/msg/RoadTypeES37,0
10873,TBD,navi_msgs,msg,lane_pair_list,LanePairList,navi_msgs/msg/LanePairList,0
10874,TBD,navi_msgs,msg,guide_info,GuideInfo,navi_msgs/msg/GuideInfo,0
10875,TBD,navi_msgs,msg,location_struct_es37,LocationStructES37,navi_msgs/msg/LocationStructES37,0
10876,TBD,navi_msgs,msg,traffic_jam_es37,TrafficJamES37,navi_msgs/msg/TrafficJamES37,0
10877,TBD,navi_msgs,msg,traffic_camera_es37,TrafficCameraES37,navi_msgs/msg/TrafficCameraES37,0
10878,TBD,navi_msgs,msg,first_tbt_guide_info_es37,FirstTBTGuideInfoES37,navi_msgs/msg/FirstTBTGuideInfoES37,0
10879,TBD,navi_msgs,msg,sd_semantic_signal_es37,SdSemanticSignalES37,navi_msgs/msg/SdSemanticSignalES37,1
10880,TBD,navi_msgs,msg,tbt_guide_info_es37,TBTGuideInfoES37,navi_msgs/msg/TBTGuideInfoES37,0
10881,TBD,navi_msgs,msg,second_tbt_guide_info_plus,SecondTBTGuideInfoPlus,navi_msgs/msg/SecondTBTGuideInfoPlus,0
10882,TBD,navi_msgs,msg,interval_camera_plus,IntervalCameraPlus,navi_msgs/msg/IntervalCameraPlus,0
10883,TBD,navi_msgs,msg,traffic_event_list,TrafficEventList,navi_msgs/msg/TrafficEventList,1
10884,TBD,navi_msgs,msg,second_tbt_guide_info,SecondTBTGuideInfo,navi_msgs/msg/SecondTBTGuideInfo,0
10885,TBD,navi_msgs,msg,navigation_info_es33,NavigationInfoES33,navi_msgs/msg/NavigationInfoES33,0
10886,TBD,navi_msgs,msg,geo_point_type,GeoPointType,navi_msgs/msg/GeoPointType,0
10887,TBD,navi_msgs,msg,sd_semantic_signal,SdSemanticSignal,navi_msgs/msg/SdSemanticSignal,0
10888,TBD,navi_msgs,msg,first_tbt_guide_info_plus,FirstTBTGuideInfoPlus,navi_msgs/msg/FirstTBTGuideInfoPlus,0
10889,TBD,navi_msgs,msg,toll_station_info,TollStationInfo,navi_msgs/msg/TollStationInfo,0
10890,TBD,navi_msgs,msg,traffic_jaminfo,TrafficJaminfo,navi_msgs/msg/TrafficJaminfo,0
10891,TBD,navi_msgs,msg,second_tbt_guide_info_es37,SecondTBTGuideInfoES37,navi_msgs/msg/SecondTBTGuideInfoES37,0
10892,TBD,navi_msgs,msg,link_type_plus,LinkTypePlus,navi_msgs/msg/LinkTypePlus,0
10893,TBD,navi_msgs,msg,location_struct_plus,LocationStructPlus,navi_msgs/msg/LocationStructPlus,0
10894,TBD,navi_msgs,msg,link_info,LinkInfo,navi_msgs/msg/LinkInfo,0
10895,TBD,navi_msgs,msg,traffic_camera,TrafficCamera,navi_msgs/msg/TrafficCamera,0
10896,TBD,navi_msgs,msg,traffic_light,TrafficLight,navi_msgs/msg/TrafficLight,0
10897,TBD,navi_msgs,msg,lat_long_coord,LatLongCoord,navi_msgs/msg/LatLongCoord,0
10898,TBD,navi_msgs,msg,lane_gudc_at_next_intscn,LaneGudcAtNextIntscn,navi_msgs/msg/LaneGudcAtNextIntscn,0
10899,TBD,navi_msgs,msg,lane_guide_plus,LaneGuidePlus,navi_msgs/msg/LaneGuidePlus,0
10900,TBD,navi_msgs,msg,spd_lmt_ele_eye_plus,SpdLmtEleEyePlus,navi_msgs/msg/SpdLmtEleEyePlus,0
10901,TBD,navi_msgs,msg,construction_zone,ConstructionZone,navi_msgs/msg/ConstructionZone,0
10902,TBD,navi_msgs,msg,point_location_info_es37,PointLocationInfoES37,navi_msgs/msg/PointLocationInfoES37,0
10903,TBD,navi_msgs,msg,traffic_safe_info_type,TrafficSafeInfoType,navi_msgs/msg/TrafficSafeInfoType,0
10904,TBD,navi_msgs,msg,first_tbt_guide_info,FirstTBTGuideInfo,navi_msgs/msg/FirstTBTGuideInfo,0
10905,TBD,navi_msgs,msg,interval_camera,IntervalCamera,navi_msgs/msg/IntervalCamera,0
10906,TBD,navi_msgs,msg,tunnel_es37,TunnelES37,navi_msgs/msg/TunnelES37,0
10907,TBD,navi_msgs,msg,spd_lmt_ele_eye_es37,SpdLmtEleEyeES37,navi_msgs/msg/SpdLmtEleEyeES37,0
10908,TBD,navi_msgs,msg,tbt_guide_info_plus,TBTGuideInfoPlus,navi_msgs/msg/TBTGuideInfoPlus,0
10909,TBD,navi_msgs,msg,interval_camera_es37,IntervalCameraES37,navi_msgs/msg/IntervalCameraES37,0
10910,TBD,navi_msgs,msg,traffic_safe_list,TrafficSafeList,navi_msgs/msg/TrafficSafeList,1
10911,TBD,navi_msgs,msg,warn_board_sign_es37,WarnBoardSignES37,navi_msgs/msg/WarnBoardSignES37,0
10912,TBD,navi_msgs,msg,lane_guide_es37,LaneGuideES37,navi_msgs/msg/LaneGuideES37,0
10913,TBD,navi_msgs,msg,lane_info_type,LaneInfoType,navi_msgs/msg/LaneInfoType,0
10914,TBD,navi_msgs,msg,spd_lmt_ele_eye,SpdLmtEleEye,navi_msgs/msg/SpdLmtEleEye,0
10915,TBD,navi_msgs,msg,warn_board_sign,WarnBoardSign,navi_msgs/msg/WarnBoardSign,0
10916,TBD,navi_msgs,msg,toll_station_es37,TollStationES37,navi_msgs/msg/TollStationES37,0
10917,TBD,navi_msgs,msg,connected_road_es37,ConnectedRoadES37,navi_msgs/msg/ConnectedRoadES37,0
10918,TBD,navi_msgs,msg,sd_navi_link_list,SdNaviLinkList,navi_msgs/msg/SdNaviLinkList,1
10919,TBD,navi_msgs,msg,navi_destination_es37,NaviDestinationES37,navi_msgs/msg/NaviDestinationES37,0
10920,TBD,navi_msgs,msg,sd_speed_limit_signal,SDSpeedLimitSignal,navi_msgs/msg/SDSpeedLimitSignal,0
10921,TBD,navi_msgs,msg,location,Location,navi_msgs/msg/Location,0
10922,TBD,navi_msgs,msg,turn_list,TurnList,navi_msgs/msg/TurnList,1
10923,TBD,navi_msgs,msg,navi_destination,NaviDestination,navi_msgs/msg/NaviDestination,0
10924,TBD,navi_msgs,msg,point_location_info_plus,PointLocationInfoPlus,navi_msgs/msg/PointLocationInfoPlus,0
10925,TBD,navi_msgs,msg,geo_point_array_list_type,GeoPointArrayListType,navi_msgs/msg/GeoPointArrayListType,0
10926,TBD,navi_msgs,msg,turn_info_type,TurnInfoType,navi_msgs/msg/TurnInfoType,0
10927,TBD,navi_msgs,msg,navigation_info_plus,NavigationInfoPlus,navi_msgs/msg/NavigationInfoPlus,0
10928,TBD,navi_msgs,msg,sd_navi_geo_point_list,SdNaviGeoPointList,navi_msgs/msg/SdNaviGeoPointList,1
10929,TBD,navi_msgs,msg,traffic_event_info_type,TrafficEventInfoType,navi_msgs/msg/TrafficEventInfoType,0
10930,TBD,navi_msgs,msg,traffic_light_es37,TrafficLightES37,navi_msgs/msg/TrafficLightES37,0
10931,TBD,navi_msgs,msg,connected_road_info,ConnectedRoadInfo,navi_msgs/msg/ConnectedRoadInfo,0
10932,TBD,navi_msgs,msg,speed_limit_board_plus,SpeedLimitBoardPlus,navi_msgs/msg/SpeedLimitBoardPlus,0
10933,TBD,fusion_ai_msgs,msg,fusion_ai_obstacle,FusionAIObstacle,fusion_ai_msgs/msg/FusionAIObstacle,0
10934,TBD,fusion_ai_msgs,msg,fusion_ai_obstacles,FusionAIObstacles,fusion_ai_msgs/msg/FusionAIObstacles,0
10935,TBD,fusion_ai_msgs,msg,fusion_ai_obs_velocity,FusionAIObsVelocity,fusion_ai_msgs/msg/FusionAIObsVelocity,0
10936,TBD,fusion_ai_msgs,msg,fusion_ai_world_space_info,FusionAIWorldSpaceInfo,fusion_ai_msgs/msg/FusionAIWorldSpaceInfo,0
10937,TBD,fusion_ai_msgs,msg,fusion_ai_category,FusionAICategory,fusion_ai_msgs/msg/FusionAICategory,0
10938,TBD,fusion_ai_msgs,msg,fusion_ai_accelerate,FusionAIAccelerate,fusion_ai_msgs/msg/FusionAIAccelerate,0
10939,TBD,deterministic_execution_msgs,msg,app_ready_info,AppReadyInfo,deterministic_execution_msgs/msg/AppReadyInfo,0
10940,TBD,deterministic_execution_msgs,msg,control_channel,ControlChannel,deterministic_execution_msgs/msg/ControlChannel,1
10941,TBD,parking_ego_motion_msgs,msg,dr_result,DrResult,parking_ego_motion_msgs/msg/DrResult,2
10942,TBD,parking_ego_motion_msgs,msg,zone_transform_stamped,ZoneTransformStamped,parking_ego_motion_msgs/msg/ZoneTransformStamped,2
10943,TBD,parking_ego_motion_msgs,msg,zone_transform,ZoneTransform,parking_ego_motion_msgs/msg/ZoneTransform,0
10944,TBD,parking_ego_motion_msgs,msg,dr_delta_info,DrDeltaInfo,parking_ego_motion_msgs/msg/DrDeltaInfo,1
10945,TBD,mapless_mapping_msgs,msg,mapless_online_mapping_output,MaplessOnlineMappingOutput,mapless_mapping_msgs/msg/MaplessOnlineMappingOutput,1
10946,TBD,sensor_center_msgs,msg,graphic_info,GraphicInfo,sensor_center_msgs/msg/GraphicInfo,0
10947,TBD,sensor_center_msgs,msg,image_info,ImageInfo,sensor_center_msgs/msg/ImageInfo,0
10948,TBD,sensor_center_msgs,msg,cam_frame,CamFrame,sensor_center_msgs/msg/CamFrame,0
10949,TBD,sensor_center_msgs,msg,outflow_state,OutflowState,sensor_center_msgs/msg/OutflowState,1
10950,TBD,mcuswc_msgs,msg,pdc_debug_info,PdcDebugInfo,mcuswc_msgs/msg/PdcDebugInfo,1
10951,TBD,mcuswc_msgs,msg,pdc_input,PdcInput,mcuswc_msgs/msg/PdcInput,0
10952,TBD,mcuswc_msgs,msg,func_status,FuncStatus,mcuswc_msgs/msg/FuncStatus,1
10953,TBD,map_ehp_msgs,msg,prof_ctrl,ProfCtrl,map_ehp_msgs/msg/ProfCtrl,0
10954,TBD,map_ehp_msgs,msg,geo_fence,GeoFence,map_ehp_msgs/msg/GeoFence,0
10955,TBD,map_ehp_msgs,msg,line_obj,LineObj,map_ehp_msgs/msg/LineObj,0
10956,TBD,map_ehp_msgs,msg,ais_h,AisH,map_ehp_msgs/msg/AisH,0
10957,TBD,map_ehp_msgs,msg,data_header_pro_h,DataHeaderProH,map_ehp_msgs/msg/DataHeaderProH,0
10958,TBD,map_ehp_msgs,msg,abso_pos,AbsoPos,map_ehp_msgs/msg/AbsoPos,0
10959,TBD,map_ehp_msgs,msg,n_arm,NArm,map_ehp_msgs/msg/NArm,0
10960,TBD,map_ehp_msgs,msg,rela_pos,RelaPos,map_ehp_msgs/msg/RelaPos,0
10961,TBD,map_ehp_msgs,msg,profile_node,ProfileNode,map_ehp_msgs/msg/ProfileNode,0
10962,TBD,map_ehp_msgs,msg,failsafe,Failsafe,map_ehp_msgs/msg/Failsafe,0
10963,TBD,map_ehp_msgs,msg,la_co_p,LaCoP,map_ehp_msgs/msg/LaCoP,0
10964,TBD,map_ehp_msgs,msg,curvature_info,CurvatureInfo,map_ehp_msgs/msg/CurvatureInfo,0
10965,TBD,map_ehp_msgs,msg,position_geofence,PositionGeofence,map_ehp_msgs/msg/PositionGeofence,0
10966,TBD,map_ehp_msgs,msg,map_ehp_point,MapEhpPoint,map_ehp_msgs/msg/MapEhpPoint,0
10967,TBD,map_ehp_msgs,msg,navigation,Navigation,map_ehp_msgs/msg/Navigation,0
10968,TBD,map_ehp_msgs,msg,lane_connectivity,LaneConnectivity,map_ehp_msgs/msg/LaneConnectivity,0
10969,TBD,map_ehp_msgs,msg,curvature,Curvature,map_ehp_msgs/msg/Curvature,0
10970,TBD,map_ehp_msgs,msg,obj_info,ObjInfo,map_ehp_msgs/msg/ObjInfo,0
10971,TBD,map_ehp_msgs,msg,noa_info_msg,NoaInfoMsg,map_ehp_msgs/msg/NoaInfoMsg,0
10972,TBD,map_ehp_msgs,msg,ehp_dtc_msg,EhpDtcMsg,map_ehp_msgs/msg/EhpDtcMsg,0
10973,TBD,map_ehp_msgs,msg,e2_e,E2E,map_ehp_msgs/msg/E2E,0
10974,TBD,map_ehp_msgs,msg,event,Event,map_ehp_msgs/msg/Event,0
10975,TBD,map_ehp_msgs,msg,geofence_info,GeofenceInfo,map_ehp_msgs/msg/GeofenceInfo,0
10976,TBD,map_ehp_msgs,msg,slope,Slope,map_ehp_msgs/msg/Slope,0
10977,TBD,map_ehp_msgs,msg,lane_info,LaneInfo,map_ehp_msgs/msg/LaneInfo,0
10978,TBD,map_ehp_msgs,msg,ehp_dtc,EhpDtc,map_ehp_msgs/msg/EhpDtc,0
10979,TBD,map_ehp_msgs,msg,position,Position,map_ehp_msgs/msg/Position,0
10980,TBD,map_ehp_msgs,msg,lane_model,LaneModel,map_ehp_msgs/msg/LaneModel,0
10981,TBD,map_ehp_msgs,msg,slope_info,SlopeInfo,map_ehp_msgs/msg/SlopeInfo,0
10982,TBD,map_ehp_msgs,msg,pro_info,ProInfo,map_ehp_msgs/msg/ProInfo,0
10983,TBD,map_ehp_msgs,msg,dynamic_traffic,DynamicTraffic,map_ehp_msgs/msg/DynamicTraffic,0
10984,TBD,map_ehp_msgs,msg,merge_point,MergePoint,map_ehp_msgs/msg/MergePoint,0
10985,TBD,map_ehp_msgs,msg,lanes_geometry,LanesGeometry,map_ehp_msgs/msg/LanesGeometry,0
10986,TBD,map_ehp_msgs,msg,junction,Junction,map_ehp_msgs/msg/Junction,0
10987,TBD,map_ehp_msgs,msg,cross_info,CrossInfo,map_ehp_msgs/msg/CrossInfo,0
10988,TBD,map_ehp_msgs,msg,merge_point_info,MergePointInfo,map_ehp_msgs/msg/MergePointInfo,0
10989,TBD,map_ehp_msgs,msg,position_msg,PositionMsg,map_ehp_msgs/msg/PositionMsg,0
10990,TBD,map_ehp_msgs,msg,dynamic_meteorology,DynamicMeteorology,map_ehp_msgs/msg/DynamicMeteorology,0
10991,TBD,map_ehp_msgs,msg,switch_info,SwitchInfo,map_ehp_msgs/msg/SwitchInfo,0
10992,TBD,map_ehp_msgs,msg,path_ctrl_message,PathCtrlMessage,map_ehp_msgs/msg/PathCtrlMessage,0
10993,TBD,map_ehp_msgs,msg,road_geometry,RoadGeometry,map_ehp_msgs/msg/RoadGeometry,0
10994,TBD,map_ehp_msgs,msg,dynamic_emergency,DynamicEmergency,map_ehp_msgs/msg/DynamicEmergency,0
10995,TBD,map_ehp_msgs,msg,global_data,GlobalData,map_ehp_msgs/msg/GlobalData,0
10996,TBD,map_ehp_msgs,msg,data_header,DataHeader,map_ehp_msgs/msg/DataHeader,0
10997,TBD,map_ehp_msgs,msg,time_stampinfo,TimeStampinfo,map_ehp_msgs/msg/TimeStampinfo,0
